no_rooms,sqm,yield_on_mortgage_credit_bonds%,price_usd_log,house_age,year,quarter_num,house_type_Farm,house_type_Summerhouse,house_type_Townhouse,house_type_Villa,region_Fyn & islands,region_Jutland,region_Zealand,sales_type_family_sale,sales_type_other_sale,sales_type_regular_sale,"area_Capital, Copenhagen",area_East & mid jutland,area_Fyn & islands,area_North Zealand,area_North jutland,area_Other islands,area_South jutland
9.0,233.0,4.34,12.909791251153052,102.0,2024,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,71.0,4.34,12.621491384816093,89.0,2024,3,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
12.0,286.0,4.34,12.141539457711714,83.0,2024,3,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,94.0,4.34,13.758941264676379,92.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
6.0,106.0,4.34,11.755879486687116,125.0,2024,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,96.0,4.34,12.141539457711714,45.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,120.0,4.34,12.51723073716405,48.0,2024,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,119.0,4.34,12.258432620811327,58.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,76.0,4.34,12.804224846604955,66.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,169.0,4.34,12.95690129755602,145.0,2024,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,112.0,4.34,12.873904582205107,45.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,137.0,4.34,10.92415631759022,107.0,2024,3,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
5.0,159.0,4.34,12.372650078151263,48.0,2024,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
1.0,60.0,4.34,12.783390817578601,50.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,117.0,4.34,11.8879382384223,51.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,171.0,4.34,13.426904041847699,68.0,2024,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,101.0,4.34,12.419169901386761,21.0,2024,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,129.0,4.34,12.791776587514294,22.0,2024,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,172.0,4.34,11.365016929029293,73.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,123.0,4.34,13.342704605877096,63.0,2024,3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,89.0,4.34,12.660331092405906,59.0,2024,3,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4.0,69.0,4.34,12.218500103788143,46.0,2024,3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4.0,109.0,4.34,12.013706813470414,74.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,63.0,4.34,11.554556731941181,57.0,2024,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2.0,56.0,4.34,13.021992614421487,85.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,61.0,4.34,11.813037464800539,57.0,2024,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,127.0,4.34,12.660331092405906,57.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,112.0,4.34,13.134787872709577,7.0,2024,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,79.0,4.34,11.840436238789916,44.0,2024,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2.0,83.0,4.34,11.097425172408931,136.0,2024,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,98.0,4.34,13.759734599856598,2.0,2024,3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,88.0,4.34,13.470942034687251,127.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,87.0,4.34,11.221248757912162,73.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,49.0,4.34,12.141539457711714,53.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,181.0,4.34,13.353476685668044,4.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,52.0,4.34,12.991687332961895,52.0,2024,3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3.0,82.0,4.34,12.683861515988351,55.0,2024,3,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4.0,144.0,4.34,12.77280873810987,93.0,2024,3,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,89.0,4.34,12.519974213074212,54.0,2024,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
2.0,60.0,4.34,11.225256725762893,107.0,2024,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,106.0,4.34,13.008636852969834,59.0,2024,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,64.0,4.34,12.419169901386761,110.0,2024,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,59.0,4.34,11.624028460981638,52.0,2024,3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
6.0,120.0,4.34,12.700009452727318,23.0,2024,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,60.0,4.34,11.726026761206368,42.0,2024,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,125.0,4.34,10.868587496017359,60.0,2024,3,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
3.0,65.0,4.34,12.403902491415781,53.0,2024,3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2.0,66.0,4.34,11.80186424743109,24.0,2024,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,198.0,4.34,13.015337030575438,18.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,126.0,4.34,12.948012371209098,45.0,2024,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,100.0,4.34,11.726026761206368,58.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,160.0,4.34,11.753523791492476,62.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
2.0,43.0,4.34,11.813037464800539,90.0,2024,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,101.0,4.34,11.893079602677565,73.0,2024,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,138.0,4.34,12.717251207006322,96.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
2.0,104.0,4.34,12.002737848944351,59.0,2024,3,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
4.0,86.0,4.34,12.89295272879663,3.0,2024,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,111.0,4.34,12.100717685412471,52.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,77.0,4.34,12.096542337246863,51.0,2024,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,167.0,4.34,12.385268489034784,54.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,66.0,4.34,13.22672519452875,47.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,112.0,4.34,12.786165903032511,41.0,2024,3,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
3.0,96.0,4.34,11.87757552297847,125.0,2024,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,94.0,4.34,11.80466927737668,24.0,2024,3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3.0,52.0,4.34,11.908346971208951,37.0,2024,3,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,114.0,4.34,11.002116507732017,59.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,138.0,4.34,13.171155446333852,98.0,2024,3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
3.0,126.0,4.34,11.755879486687116,16.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,128.0,4.34,11.002116507732017,125.0,2024,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,100.0,4.34,13.487007879880162,93.0,2024,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,99.0,4.34,12.323860125621126,22.0,2024,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,157.0,4.34,11.58292716075612,148.0,2024,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,90.0,4.34,12.30025036616278,46.0,2024,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,101.0,4.34,12.852523842592838,7.0,2024,3,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3.0,107.0,4.34,10.79448098903612,121.0,2024,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2.0,52.0,4.34,12.871979658735976,89.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,65.0,4.34,11.316922746420394,105.0,2024,3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
6.0,112.0,4.34,12.434207718447004,100.0,2024,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,85.0,4.34,11.813037464800539,51.0,2024,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,140.0,4.34,12.636233618255941,52.0,2024,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,87.0,4.34,13.065795142315812,65.0,2024,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1.0,27.0,4.34,11.311433321100587,53.0,2024,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.0,121.0,4.34,13.580422200653002,52.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,79.0,4.34,11.6172944892629,58.0,2024,3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
7.0,191.0,4.34,14.115615891155079,48.0,2024,3,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,147.0,4.34,13.112315061750808,59.0,2024,3,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False
2.0,44.0,4.34,12.753907885930044,141.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,46.0,4.34,12.508954858300553,66.0,2024,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,100.0,4.34,13.864301674514206,66.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,139.0,4.34,12.218500103788143,52.0,2024,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,82.0,4.34,12.873904582205107,2.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
8.0,175.0,4.34,13.776356962558546,94.0,2024,3,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
5.0,144.0,4.34,13.487007879880162,59.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
2.0,79.0,4.34,13.089325590507455,23.0,2024,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,55.0,4.34,11.726026761206368,47.0,2024,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,90.0,4.34,12.161341980433281,60.0,2024,3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
6.0,156.0,4.34,12.963955983946267,84.0,2024,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,68.0,4.34,12.320521239219907,48.0,2024,3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4.0,131.0,4.34,11.967187086434018,53.0,2024,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,96.0,4.34,11.081388418439035,62.0,2024,3,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
3.0,83.0,4.34,12.289958727201455,20.0,2024,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,207.0,4.34,10.937579097686422,75.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,60.0,4.34,12.864242696187505,45.0,2024,3,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,153.0,4.34,12.791776587514294,25.0,2024,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
